Time	 Pressed	 Keycode	 CookedKey	 Keypress	 Trial	 Repetition
7.546539962e+03	 1	 82	 114	 10	 15	 2
7.546715969e+03	 1	 79	 111	 11	 15	 2
7.546867967e+03	 1	 79	 111	 12	 15	 2
7.547019939e+03	 1	 70	 102	 13	 15	 2
7.547187959e+03	 1	 32	 32	 14	 15	 2
7.547307926e+03	 1	 77	 109	 15	 15	 2
7.547419953e+03	 1	 69	 101	 16	 15	 2
7.547595949e+03	 1	 69	 101	 17	 15	 2
7.547723920e+03	 1	 84	 116	 18	 15	 2
7.547851927e+03	 1	 13	 13	 19	 15	 2
7.551547884e+03	 1	 77	 109	 1	 15	 3
7.551651872e+03	 1	 65	 97	 2	 15	 3
7.551747864e+03	 1	 75	 107	 3	 15	 3
7.551859861e+03	 1	 69	 101	 4	 15	 3
7.551971817e+03	 1	 32	 32	 5	 15	 3
7.552099855e+03	 1	 82	 114	 6	 15	 3
7.552195833e+03	 1	 73	 105	 7	 15	 3
7.552331818e+03	 1	 68	 100	 8	 15	 3
7.552435838e+03	 1	 32	 32	 9	 15	 3
7.552595832e+03	 1	 82	 114	 10	 15	 3
7.552731802e+03	 1	 79	 111	 11	 15	 3
7.552875808e+03	 1	 79	 111	 12	 15	 3
7.553043778e+03	 1	 70	 102	 13	 15	 3
7.553219821e+03	 1	 32	 32	 14	 15	 3
7.553395784e+03	 1	 77	 109	 15	 15	 3
7.553539812e+03	 1	 69	 101	 16	 15	 3
7.553707808e+03	 1	 69	 101	 17	 15	 3
7.553851782e+03	 1	 84	 116	 18	 15	 3
7.553971785e+03	 1	 13	 13	 19	 15	 3
7.557107740e+03	 1	 77	 109	 1	 15	 4
7.557259701e+03	 1	 65	 97	 2	 15	 4
7.557323728e+03	 1	 75	 107	 3	 15	 4
7.557451700e+03	 1	 69	 101	 4	 15	 4
7.557563691e+03	 1	 32	 32	 5	 15	 4
7.557699713e+03	 1	 82	 114	 6	 15	 4
7.557795715e+03	 1	 73	 105	 7	 15	 4
7.557923679e+03	 1	 68	 100	 8	 15	 4
7.558027711e+03	 1	 32	 32	 9	 15	 4
7.558371678e+03	 1	 82	 114	 10	 15	 4
7.558555682e+03	 1	 79	 111	 11	 15	 4
7.558723678e+03	 1	 79	 111	 12	 15	 4
7.559107682e+03	 1	 70	 102	 13	 15	 4
7.559395675e+03	 1	 32	 32	 14	 15	 4
7.559531672e+03	 1	 77	 109	 15	 15	 4
7.559675656e+03	 1	 69	 101	 16	 15	 4
7.559835652e+03	 1	 69	 101	 17	 15	 4
7.559955650e+03	 1	 84	 116	 18	 15	 4
7.560115635e+03	 1	 13	 13	 19	 15	 4
7.596602832e+03	 1	 80	 112	 1	 16	 1
7.596786776e+03	 1	 73	 105	 2	 16	 1
7.596922851e+03	 1	 84	 116	 3	 16	 1
7.597026850e+03	 1	 32	 32	 4	 16	 1
7.597186776e+03	 1	 72	 104	 5	 16	 1
7.597314800e+03	 1	 85	 117	 6	 16	 1
7.597490778e+03	 1	 78	 110	 7	 16	 1
7.597578793e+03	 1	 71	 103	 8	 16	 1
7.597690750e+03	 1	 32	 32	 9	 16	 1
7.597898752e+03	 1	 72	 104	 10	 16	 1
7.597978791e+03	 1	 69	 101	 11	 16	 1
7.598154743e+03	 1	 65	 97	 12	 16	 1
7.598242748e+03	 1	 68	 100	 13	 16	 1
7.598354757e+03	 1	 32	 32	 14	 16	 1
7.598490737e+03	 1	 66	 98	 15	 16	 1
7.598562774e+03	 1	 69	 101	 16	 16	 1
7.598746768e+03	 1	 65	 97	 17	 16	 1
7.598826764e+03	 1	 82	 114	 18	 16	 1
7.599194749e+03	 1	 80	 112	 19	 16	 1
7.599770739e+03	 1	 8	 8	 20	 16	 1
7.600010730e+03	 1	 13	 13	 21	 16	 1
7.602890678e+03	 1	 80	 112	 1	 16	 2
7.603098659e+03	 1	 73	 105	 2	 16	 2
7.603186636e+03	 1	 84	 116	 3	 16	 2
7.603290654e+03	 1	 32	 32	 4	 16	 2
7.603434628e+03	 1	 72	 104	 5	 16	 2
7.603522638e+03	 1	 85	 117	 6	 16	 2
7.603690614e+03	 1	 78	 110	 7	 16	 2
7.603778643e+03	 1	 71	 103	 8	 16	 2
7.603874616e+03	 1	 32	 32	 9	 16	 2
7.604018613e+03	 1	 72	 104	 10	 16	 2
7.604082624e+03	 1	 69	 101	 11	 16	 2
7.604234607e+03	 1	 65	 97	 12	 16	 2
7.604346611e+03	 1	 68	 100	 13	 16	 2
7.604434627e+03	 1	 32	 32	 14	 16	 2
7.604586622e+03	 1	 80	 112	 15	 16	 2
7.604706622e+03	 1	 69	 101	 16	 16	 2
7.604874593e+03	 1	 65	 97	 17	 16	 2
7.604946604e+03	 1	 82	 114	 18	 16	 2
7.605162597e+03	 1	 13	 13	 19	 16	 2
7.608946544e+03	 1	 80	 112	 1	 16	 3
7.609426509e+03	 1	 73	 105	 2	 16	 3
7.609530520e+03	 1	 82	 114	 3	 16	 3
7.609722480e+03	 1	 32	 32	 4	 16	 3
7.609946500e+03	 1	 72	 104	 5	 16	 3
7.610098421e+03	 1	 85	 117	 6	 16	 3
7.610098421e+03	 1	 73	 105	 7	 16	 3
7.610242461e+03	 1	 78	 110	 8	 16	 3
7.610738453e+03	 1	 71	 103	 9	 16	 3
7.610954476e+03	 1	 32	 32	 10	 16	 3
7.611122462e+03	 1	 72	 104	 11	 16	 3
7.611234471e+03	 1	 69	 101	 12	 16	 3
7.611378470e+03	 1	 65	 97	 13	 16	 3
7.611466460e+03	 1	 68	 100	 14	 16	 3
7.611562458e+03	 1	 32	 32	 15	 16	 3
7.611762457e+03	 1	 80	 112	 16	 16	 3
7.611874450e+03	 1	 69	 101	 17	 16	 3
7.612034429e+03	 1	 65	 97	 18	 16	 3
7.612090469e+03	 1	 82	 114	 19	 16	 3
7.612234434e+03	 1	 13	 13	 20	 16	 3
7.615050385e+03	 1	 80	 112	 1	 16	 4
7.615354373e+03	 1	 73	 105	 2	 16	 4
7.615994353e+03	 1	 84	 116	 3	 16	 4
7.616162333e+03	 1	 32	 32	 4	 16	 4
7.616346349e+03	 1	 72	 104	 5	 16	 4
7.616466319e+03	 1	 85	 117	 6	 16	 4
7.616626329e+03	 1	 78	 110	 7	 16	 4
7.616714331e+03	 1	 71	 103	 8	 16	 4
7.616794337e+03	 1	 32	 32	 9	 16	 4
7.616962321e+03	 1	 72	 104	 10	 16	 4
7.616986335e+03	 1	 69	 101	 11	 16	 4
7.617162329e+03	 1	 65	 97	 12	 16	 4
7.617258330e+03	 1	 68	 100	 13	 16	 4
7.617370324e+03	 1	 32	 32	 14	 16	 4
7.617570320e+03	 1	 80	 112	 15	 16	 4
7.617658321e+03	 1	 69	 101	 16	 16	 4
7.617810285e+03	 1	 65	 97	 17	 16	 4
7.617874293e+03	 1	 82	 114	 18	 16	 4
7.618050286e+03	 1	 13	 13	 19	 16	 4
7.654697469e+03	 1	 80	 112	 1	 17	 1
7.654865432e+03	 1	 65	 97	 2	 17	 1
7.655009422e+03	 1	 67	 99	 3	 17	 1
7.655249446e+03	 1	 84	 116	 4	 17	 1
7.655337432e+03	 1	 32	 32	 5	 17	 1
7.655481423e+03	 1	 82	 114	 6	 17	 1
7.655585439e+03	 1	 85	 117	 7	 17	 1
7.655753418e+03	 1	 78	 110	 8	 17	 1
7.655801433e+03	 1	 71	 103	 9	 17	 1
7.655905407e+03	 1	 32	 32	 10	 17	 1
7.656057393e+03	 1	 82	 114	 11	 17	 1
7.656177423e+03	 1	 79	 111	 12	 17	 1
7.656313396e+03	 1	 68	 100	 13	 17	 1
7.656433404e+03	 1	 69	 101	 14	 17	 1
7.656633410e+03	 1	 32	 32	 15	 17	 1
7.656817407e+03	 1	 80	 112	 16	 17	 1
7.657081400e+03	 1	 79	 111	 17	 17	 1
7.657113402e+03	 1	 73	 105	 18	 17	 1
7.657553392e+03	 1	 75	 107	 19	 17	 1
7.657729385e+03	 1	 69	 101	 20	 17	 1
7.657833390e+03	 1	 13	 13	 21	 17	 1
7.660577338e+03	 1	 80	 112	 1	 17	 2
7.660721295e+03	 1	 65	 97	 2	 17	 2
7.660865302e+03	 1	 67	 99	 3	 17	 2
7.661073320e+03	 1	 84	 116	 4	 17	 2
7.661185279e+03	 1	 32	 32	 5	 17	 2
7.661313278e+03	 1	 82	 114	 6	 17	 2
7.661401303e+03	 1	 85	 117	 7	 17	 2
7.662193308e+03	 1	 78	 110	 8	 17	 2
7.662569258e+03	 1	 71	 103	 9	 17	 2
7.662777269e+03	 1	 32	 32	 10	 17	 2
7.663577254e+03	 1	 82	 114	 11	 17	 2
7.663817245e+03	 1	 186	 59	 12	 17	 2
7.664961226e+03	 1	 8	 8	 13	 17	 2
7.665265210e+03	 1	 79	 111	 14	 17	 2
7.665433207e+03	 1	 68	 100	 15	 17	 2
7.665561207e+03	 1	 69	 101	 16	 17	 2
7.665705187e+03	 1	 32	 32	 17	 17	 2
7.666177188e+03	 1	 13	 13	 18	 17	 2
7.668953148e+03	 1	 80	 112	 1	 17	 3
7.669105110e+03	 1	 65	 97	 2	 17	 3
7.669273096e+03	 1	 67	 99	 3	 17	 3
7.669481115e+03	 1	 84	 116	 4	 17	 3
7.669585117e+03	 1	 32	 32	 5	 17	 3
7.669777049e+03	 1	 82	 114	 6	 17	 3
7.669873091e+03	 1	 85	 117	 7	 17	 3
7.670025078e+03	 1	 78	 110	 8	 17	 3
7.670105089e+03	 1	 71	 103	 9	 17	 3
7.670225116e+03	 1	 32	 32	 10	 17	 3
7.670385072e+03	 1	 82	 114	 11	 17	 3
7.670665086e+03	 1	 79	 111	 12	 17	 3
7.671057067e+03	 1	 68	 100	 13	 17	 3
7.671289049e+03	 1	 69	 101	 14	 17	 3
7.671425055e+03	 1	 32	 32	 15	 17	 3
7.671577041e+03	 1	 80	 112	 16	 17	 3
7.671793049e+03	 1	 73	 105	 17	 17	 3
7.672001043e+03	 1	 75	 107	 18	 17	 3
7.672097052e+03	 1	 69	 101	 19	 17	 3
7.672537041e+03	 1	 13	 13	 20	 17	 3
7.675489007e+03	 1	 80	 112	 1	 17	 4
7.675712971e+03	 1	 65	 97	 2	 17	 4
7.675896952e+03	 1	 67	 99	 3	 17	 4
7.676104954e+03	 1	 84	 116	 4	 17	 4
7.676200970e+03	 1	 32	 32	 5	 17	 4
7.676432972e+03	 1	 82	 114	 6	 17	 4
7.676608954e+03	 1	 85	 117	 7	 17	 4
7.676768917e+03	 1	 78	 110	 8	 17	 4
7.676840930e+03	 1	 71	 103	 9	 17	 4
7.676960937e+03	 1	 32	 32	 10	 17	 4
7.677104933e+03	 1	 82	 114	 11	 17	 4
7.677208936e+03	 1	 79	 111	 12	 17	 4
7.677384927e+03	 1	 65	 97	 13	 17	 4
7.677560924e+03	 1	 68	 100	 14	 17	 4
7.677696896e+03	 1	 32	 32	 15	 17	 4
7.677960916e+03	 1	 80	 112	 16	 17	 4
7.678568904e+03	 1	 79	 111	 17	 17	 4
7.678736884e+03	 1	 75	 107	 18	 17	 4
7.678840886e+03	 1	 69	 101	 19	 17	 4
7.678984863e+03	 1	 13	 13	 20	 17	 4
7.723559810e+03	 1	 82	 114	 1	 18	 1
7.723623890e+03	 1	 73	 105	 2	 18	 1
7.723823849e+03	 1	 66	 98	 3	 18	 1
7.723951819e+03	 1	 32	 32	 4	 18	 1
7.724191827e+03	 1	 77	 109	 5	 18	 1
7.724415801e+03	 1	 79	 111	 6	 18	 1
7.724543810e+03	 1	 80	 112	 7	 18	 1
7.724623828e+03	 1	 32	 32	 8	 18	 1
7.724791823e+03	 1	 77	 109	 9	 18	 1
7.724951821e+03	 1	 85	 117	 10	 18	 1
7.725119816e+03	 1	 68	 100	 11	 18	 1
7.725239787e+03	 1	 32	 32	 12	 18	 1
7.725455798e+03	 1	 82	 114	 13	 18	 1
7.725695803e+03	 1	 73	 105	 14	 18	 1
7.725823800e+03	 1	 71	 103	 15	 18	 1
7.726527775e+03	 1	 13	 13	 16	 18	 1
7.729471737e+03	 1	 82	 114	 1	 18	 2
7.729679723e+03	 1	 73	 105	 2	 18	 2
7.729879698e+03	 1	 66	 98	 3	 18	 2
7.730031669e+03	 1	 32	 32	 4	 18	 2
7.730175717e+03	 1	 77	 109	 5	 18	 2
7.730423681e+03	 1	 79	 111	 6	 18	 2
7.730647680e+03	 1	 80	 112	 7	 18	 2
7.730799674e+03	 1	 32	 32	 8	 18	 2
7.730983682e+03	 1	 77	 109	 9	 18	 2
7.731151655e+03	 1	 85	 117	 10	 18	 2
7.731407651e+03	 1	 68	 100	 11	 18	 2
7.731631667e+03	 1	 32	 32	 12	 18	 2
7.731927638e+03	 1	 82	 114	 13	 18	 2
7.732191652e+03	 1	 85	 117	 14	 18	 2
7.732375649e+03	 1	 71	 103	 15	 18	 2
7.732623634e+03	 1	 13	 13	 16	 18	 2
7.735495592e+03	 1	 82	 114	 1	 18	 3
7.735607562e+03	 1	 73	 105	 2	 18	 3
7.735807548e+03	 1	 66	 98	 3	 18	 3
7.735951552e+03	 1	 32	 32	 4	 18	 3
7.736215537e+03	 1	 77	 109	 5	 18	 3
7.736479549e+03	 1	 79	 111	 6	 18	 3
7.736759530e+03	 1	 80	 112	 7	 18	 3
7.736999522e+03	 1	 32	 32	 8	 18	 3
7.737239492e+03	 1	 77	 109	 9	 18	 3
7.737431516e+03	 1	 85	 117	 10	 18	 3
7.737599539e+03	 1	 68	 100	 11	 18	 3
7.737855539e+03	 1	 32	 32	 12	 18	 3
7.738031503e+03	 1	 82	 114	 13	 18	 3
7.738231502e+03	 1	 73	 105	 14	 18	 3
7.738647480e+03	 1	 71	 103	 15	 18	 3
7.738991483e+03	 1	 13	 13	 16	 18	 3
7.742199432e+03	 1	 82	 114	 1	 18	 4
7.742335417e+03	 1	 73	 105	 2	 18	 4
7.742535391e+03	 1	 66	 98	 3	 18	 4
7.742671409e+03	 1	 32	 32	 4	 18	 4
7.742799382e+03	 1	 77	 109	 5	 18	 4
7.743047399e+03	 1	 79	 111	 6	 18	 4
7.743183400e+03	 1	 80	 112	 7	 18	 4
7.743287394e+03	 1	 32	 32	 8	 18	 4
7.743511377e+03	 1	 77	 109	 9	 18	 4
7.743647387e+03	 1	 85	 117	 10	 18	 4
7.743847370e+03	 1	 68	 100	 11	 18	 4
7.743983350e+03	 1	 32	 32	 12	 18	 4
7.744215352e+03	 1	 82	 114	 13	 18	 4
7.744423369e+03	 1	 85	 117	 14	 18	 4
7.744631363e+03	 1	 71	 103	 15	 18	 4
7.745039342e+03	 1	 13	 13	 16	 18	 4
7.783542420e+03	 1	 66	 98	 1	 19	 1
7.783806476e+03	 1	 73	 105	 2	 19	 1
7.783910396e+03	 1	 82	 114	 3	 19	 1
7.784102428e+03	 1	 68	 100	 4	 19	 1
7.784166411e+03	 1	 32	 32	 5	 19	 1
7.784350403e+03	 1	 84	 116	 6	 19	 1
7.784438390e+03	 1	 85	 117	 7	 19	 1
7.784614409e+03	 1	 67	 99	 8	 19	 1
7.784670416e+03	 1	 75	 107	 9	 19	 1
7.784806354e+03	 1	 32	 32	 10	 19	 1
7.784926466e+03	 1	 84	 116	 11	 19	 1
7.785030403e+03	 1	 69	 101	 12	 19	 1
7.785214391e+03	 1	 65	 97	 13	 19	 1
7.785270431e+03	 1	 76	 108	 14	 19	 1
7.785366425e+03	 1	 32	 32	 15	 19	 1
7.785510388e+03	 1	 66	 98	 16	 19	 1
7.785662417e+03	 1	 79	 111	 17	 19	 1
7.785798395e+03	 1	 79	 111	 18	 19	 1
7.785902404e+03	 1	 77	 109	 19	 19	 1
7.786030399e+03	 1	 13	 13	 20	 19	 1
7.789318298e+03	 1	 66	 98	 1	 19	 2
7.789470320e+03	 1	 85	 117	 2	 19	 2
7.789542252e+03	 1	 82	 114	 3	 19	 2
7.789726331e+03	 1	 68	 100	 4	 19	 2
7.789790289e+03	 1	 32	 32	 5	 19	 2
7.789982296e+03	 1	 84	 116	 6	 19	 2
7.790118305e+03	 1	 85	 117	 7	 19	 2
7.790310255e+03	 1	 67	 99	 8	 19	 2
7.790382247e+03	 1	 75	 107	 9	 19	 2
7.790510296e+03	 1	 32	 32	 10	 19	 2
7.790694292e+03	 1	 84	 116	 11	 19	 2
7.790846288e+03	 1	 69	 101	 12	 19	 2
7.791030283e+03	 1	 65	 97	 13	 19	 2
7.791150259e+03	 1	 76	 108	 14	 19	 2
7.791302274e+03	 1	 32	 32	 15	 19	 2
7.791462242e+03	 1	 82	 114	 16	 19	 2
7.791558270e+03	 1	 79	 111	 17	 19	 2
7.791710255e+03	 1	 79	 111	 18	 19	 2
7.791902264e+03	 1	 77	 109	 19	 19	 2
7.792150234e+03	 1	 13	 13	 20	 19	 2
7.795662188e+03	 1	 66	 98	 1	 19	 3
7.795838161e+03	 1	 73	 105	 2	 19	 3
7.795870155e+03	 1	 82	 114	 3	 19	 3
7.796054166e+03	 1	 68	 100	 4	 19	 3
7.796110166e+03	 1	 32	 32	 5	 19	 3
7.796302159e+03	 1	 84	 116	 6	 19	 3
7.796438155e+03	 1	 73	 105	 7	 19	 3
7.796638153e+03	 1	 67	 99	 8	 19	 3
7.796702153e+03	 1	 75	 107	 9	 19	 3
7.796814147e+03	 1	 32	 32	 10	 19	 3
7.797126118e+03	 1	 84	 116	 11	 19	 3
7.797318136e+03	 1	 69	 101	 12	 19	 3
7.797518131e+03	 1	 65	 97	 13	 19	 3
7.797654102e+03	 1	 76	 108	 14	 19	 3
7.797742130e+03	 1	 32	 32	 15	 19	 3
7.798118120e+03	 1	 66	 98	 16	 19	 3
7.798334113e+03	 1	 79	 111	 17	 19	 3
7.798478111e+03	 1	 79	 111	 18	 19	 3
7.798614078e+03	 1	 77	 109	 19	 19	 3
7.798782117e+03	 1	 13	 13	 20	 19	 3
7.801710049e+03	 1	 66	 98	 1	 19	 4
7.801894032e+03	 1	 85	 117	 2	 19	 4
7.802198002e+03	 1	 82	 114	 3	 19	 4
7.802422018e+03	 1	 68	 100	 4	 19	 4
7.802678011e+03	 1	 32	 32	 5	 19	 4
7.802910008e+03	 1	 84	 116	 6	 19	 4
7.803037991e+03	 1	 85	 117	 7	 19	 4
7.803246000e+03	 1	 67	 99	 8	 19	 4
7.803341999e+03	 1	 75	 107	 9	 19	 4
7.803485965e+03	 1	 32	 32	 10	 19	 4
7.803957985e+03	 1	 84	 116	 11	 19	 4
7.804141978e+03	 1	 69	 101	 12	 19	 4
7.804341971e+03	 1	 65	 97	 13	 19	 4
7.804485956e+03	 1	 76	 108	 14	 19	 4
7.804597969e+03	 1	 32	 32	 15	 19	 4
7.804837962e+03	 1	 66	 98	 16	 19	 4
7.804997945e+03	 1	 79	 111	 17	 19	 4
7.805141954e+03	 1	 79	 111	 18	 19	 4
7.805293928e+03	 1	 77	 109	 19	 19	 4
7.805413947e+03	 1	 13	 13	 20	 19	 4
7.838581191e+03	 1	 67	 99	 1	 20	 1
7.838741173e+03	 1	 79	 111	 2	 20	 1
7.838789164e+03	 1	 87	 119	 3	 20	 1
7.838965167e+03	 1	 89	 121	 4	 20	 1
7.839125140e+03	 1	 32	 32	 5	 20	 1
7.839261131e+03	 1	 66	 98	 6	 20	 1
7.839549155e+03	 1	 85	 117	 7	 20	 1
7.839701137e+03	 1	 84	 116	 8	 20	 1
7.839981142e+03	 1	 32	 32	 9	 20	 1
7.840205138e+03	 1	 66	 98	 10	 20	 1
7.840357134e+03	 1	 85	 117	 11	 20	 1
7.840461134e+03	 1	 84	 116	 12	 20	 1
7.840549107e+03	 1	 32	 32	 13	 20	 1
7.840693114e+03	 1	 84	 116	 14	 20	 1
7.841133117e+03	 1	 8	 8	 15	 20	 1
7.841245113e+03	 1	 67	 99	 16	 20	 1
7.841381099e+03	 1	 65	 97	 17	 20	 1
7.841517079e+03	 1	 80	 112	 18	 20	 1
7.841821102e+03	 1	 13	 13	 19	 20	 1
7.844829045e+03	 1	 67	 99	 1	 20	 2
7.844917036e+03	 1	 79	 111	 2	 20	 2
7.845013027e+03	 1	 87	 119	 3	 20	 2
7.845093022e+03	 1	 32	 32	 4	 20	 2
7.845308977e+03	 1	 66	 98	 5	 20	 2
7.845781042e+03	 1	 89	 121	 6	 20	 2
7.846028930e+03	 1	 69	 101	 7	 20	 2
7.846124994e+03	 1	 32	 32	 8	 20	 2
7.846380981e+03	 1	 85	 117	 9	 20	 2
7.846844999e+03	 1	 8	 8	 10	 20	 2
7.847108950e+03	 1	 67	 99	 11	 20	 2
7.847204956e+03	 1	 85	 117	 12	 20	 2
7.847404982e+03	 1	 84	 116	 13	 20	 2
7.847524939e+03	 1	 32	 32	 14	 20	 2
7.847756977e+03	 1	 67	 99	 15	 20	 2
7.847852969e+03	 1	 65	 97	 16	 20	 2
7.848156955e+03	 1	 80	 112	 17	 20	 2
7.848524965e+03	 1	 13	 13	 18	 20	 2
7.851420899e+03	 1	 67	 99	 1	 20	 3
7.851572854e+03	 1	 79	 111	 2	 20	 3
7.851900858e+03	 1	 87	 119	 3	 20	 3
7.852284861e+03	 1	 32	 32	 4	 20	 3
7.852484852e+03	 1	 66	 98	 5	 20	 3
7.852676834e+03	 1	 85	 117	 6	 20	 3
7.852948813e+03	 1	 84	 116	 7	 20	 3
7.852948813e+03	 1	 89	 121	 8	 20	 3
7.853420832e+03	 1	 32	 32	 9	 20	 3
7.853724837e+03	 1	 66	 98	 10	 20	 3
7.853860825e+03	 1	 85	 117	 11	 20	 3
7.853972791e+03	 1	 84	 116	 12	 20	 3
7.854036819e+03	 1	 32	 32	 13	 20	 3
7.854212792e+03	 1	 67	 99	 14	 20	 3
7.854308812e+03	 1	 65	 97	 15	 20	 3
7.854460776e+03	 1	 80	 112	 16	 20	 3
7.854732788e+03	 1	 13	 13	 17	 20	 3
7.857780739e+03	 1	 67	 99	 1	 20	 4
7.857988727e+03	 1	 79	 111	 2	 20	 4
7.858180720e+03	 1	 89	 121	 3	 20	 4
7.858340717e+03	 1	 32	 32	 4	 20	 4
7.858484690e+03	 1	 66	 98	 5	 20	 4
7.858644708e+03	 1	 89	 121	 6	 20	 4
7.858860704e+03	 1	 69	 101	 7	 20	 4
7.859020702e+03	 1	 32	 32	 8	 20	 4
7.859292662e+03	 1	 66	 98	 9	 20	 4
7.859444692e+03	 1	 85	 117	 10	 20	 4
7.859548666e+03	 1	 84	 116	 11	 20	 4
7.859620688e+03	 1	 32	 32	 12	 20	 4
7.859812681e+03	 1	 67	 99	 13	 20	 4
7.860036676e+03	 1	 65	 97	 14	 20	 4
7.860668670e+03	 1	 80	 112	 15	 20	 4
7.860996634e+03	 1	 13	 13	 16	 20	 4
7.894699903e+03	 1	 84	 116	 1	 21	 1
7.894883851e+03	 1	 69	 101	 2	 21	 1
7.894987854e+03	 1	 78	 110	 3	 21	 1
7.895083860e+03	 1	 32	 32	 4	 21	 1
7.895459824e+03	 1	 72	 104	 5	 21	 1
7.895675846e+03	 1	 73	 105	 6	 21	 1
7.895843816e+03	 1	 80	 112	 7	 21	 1
7.895947845e+03	 1	 32	 32	 8	 21	 1
7.896179822e+03	 1	 72	 104	 9	 21	 1
7.896331831e+03	 1	 65	 97	 10	 21	 1
7.896411831e+03	 1	 77	 109	 11	 21	 1
7.896523807e+03	 1	 32	 32	 12	 21	 1
7.896803821e+03	 1	 84	 116	 13	 21	 1
7.897059803e+03	 1	 85	 117	 14	 21	 1
7.897339807e+03	 1	 71	 103	 15	 21	 1
7.897715788e+03	 1	 8	 8	 16	 21	 1
7.897891795e+03	 1	 8	 8	 17	 21	 1
7.898563762e+03	 1	 85	 117	 18	 21	 1
7.898947763e+03	 1	 13	 13	 19	 21	 1
7.901891706e+03	 1	 84	 116	 1	 21	 2
7.902011700e+03	 1	 69	 101	 2	 21	 2
7.902115677e+03	 1	 78	 110	 3	 21	 2
7.902219695e+03	 1	 32	 32	 4	 21	 2
7.902403679e+03	 1	 72	 104	 5	 21	 2
7.902651685e+03	 1	 73	 105	 6	 21	 2
7.903155649e+03	 1	 80	 112	 7	 21	 2
7.903307669e+03	 1	 32	 32	 8	 21	 2
7.903579663e+03	 1	 72	 104	 9	 21	 2
7.903747638e+03	 1	 65	 97	 10	 21	 2
7.904067652e+03	 1	 78	 110	 11	 21	 2
7.904699638e+03	 1	 8	 8	 12	 21	 2
7.904947632e+03	 1	 77	 109	 13	 21	 2
7.905267626e+03	 1	 32	 32	 14	 21	 2
7.905547605e+03	 1	 84	 116	 15	 21	 2
7.905667590e+03	 1	 85	 117	 16	 21	 2
7.905883611e+03	 1	 71	 103	 17	 21	 2
7.905987579e+03	 1	 13	 13	 18	 21	 2
7.908995579e+03	 1	 84	 116	 1	 21	 3
7.909203521e+03	 1	 69	 101	 2	 21	 3
7.909307520e+03	 1	 78	 110	 3	 21	 3
7.909395524e+03	 1	 32	 32	 4	 21	 3
7.909587516e+03	 1	 72	 104	 5	 21	 3
7.909787533e+03	 1	 73	 105	 6	 21	 3
7.909931524e+03	 1	 80	 112	 7	 21	 3
7.910203508e+03	 1	 32	 32	 8	 21	 3
7.910411513e+03	 1	 72	 104	 9	 21	 3
7.910611502e+03	 1	 65	 97	 10	 21	 3
7.910699500e+03	 1	 77	 109	 11	 21	 3
7.910803490e+03	 1	 32	 32	 12	 21	 3
7.910931512e+03	 1	 84	 116	 13	 21	 3
7.911059464e+03	 1	 85	 117	 14	 21	 3
7.911195475e+03	 1	 71	 103	 15	 21	 3
7.911315458e+03	 1	 13	 13	 16	 21	 3
7.914763416e+03	 1	 84	 116	 1	 21	 4
7.914939400e+03	 1	 69	 101	 2	 21	 4
7.915051386e+03	 1	 78	 110	 3	 21	 4
7.915139386e+03	 1	 32	 32	 4	 21	 4
7.915299388e+03	 1	 72	 104	 5	 21	 4
7.915451361e+03	 1	 73	 105	 6	 21	 4
7.915555365e+03	 1	 80	 112	 7	 21	 4
7.915739379e+03	 1	 32	 32	 8	 21	 4
7.915915363e+03	 1	 72	 104	 9	 21	 4
7.916043371e+03	 1	 65	 97	 10	 21	 4
7.916163371e+03	 1	 78	 110	 11	 21	 4
7.916723335e+03	 1	 8	 8	 12	 21	 4
7.916923332e+03	 1	 77	 109	 13	 21	 4
7.917043321e+03	 1	 32	 32	 14	 21	 4
7.917195325e+03	 1	 84	 116	 15	 21	 4
7.917523341e+03	 1	 71	 103	 16	 21	 4
7.917891333e+03	 1	 8	 8	 17	 21	 4
7.918435318e+03	 1	 13	 13	 18	 21	 4
7.951498562e+03	 1	 76	 108	 1	 22	 1
7.951626539e+03	 1	 69	 101	 2	 22	 1
7.951746521e+03	 1	 84	 116	 3	 22	 1
7.951866540e+03	 1	 32	 32	 4	 22	 1
7.952170531e+03	 1	 67	 99	 5	 22	 1
7.952274531e+03	 1	 85	 117	 6	 22	 1
7.952530523e+03	 1	 80	 112	 7	 22	 1
7.952674497e+03	 1	 32	 32	 8	 22	 1
7.952874514e+03	 1	 67	 99	 9	 22	 1
7.953042488e+03	 1	 65	 97	 10	 22	 1
7.953130512e+03	 1	 78	 110	 11	 22	 1
7.953234494e+03	 1	 32	 32	 12	 22	 1
7.953362502e+03	 1	 76	 108	 13	 22	 1
7.953514477e+03	 1	 65	 97	 14	 22	 1
7.953714496e+03	 1	 71	 103	 15	 22	 1
7.954082482e+03	 1	 13	 13	 16	 22	 1
7.957474428e+03	 1	 76	 108	 1	 22	 2
7.957626394e+03	 1	 69	 101	 2	 22	 2
7.957786391e+03	 1	 84	 116	 3	 22	 2
7.957930386e+03	 1	 32	 32	 4	 22	 2
7.958106394e+03	 1	 67	 99	 5	 22	 2
7.958226395e+03	 1	 85	 117	 6	 22	 2
7.958442385e+03	 1	 80	 112	 7	 22	 2
7.958562364e+03	 1	 32	 32	 8	 22	 2
7.958834355e+03	 1	 67	 99	 9	 22	 2
7.959026350e+03	 1	 65	 97	 10	 22	 2
